Keyword,Location,Job_title,Job_link,Company,Company_link,Job_location,Post_time,Applicants_count,Job_description,Seniority_level,Employment_type,Job_function,Industries
Data,United States,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-at-ameri100-3523780012?refId=4dVpV00DczPeSiBC5KxhbA%3D%3D&trackingId=0HSbEBIdNt6jvJ916hl0Ow%3D%3D&position=23&pageNum=15&trk=public_jobs_jserp-result_search-card,"
                Ameri100
              ",https://www.linkedin.com/company/ameri100?trk=public_jobs_topcard-org-name,"
              Houston, TX
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 day ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","
        Need to ingest, transform and manipulate data to the needs of the model. Background in oil and gas, preferably midstream pipline experience. Python, DASK, Kubernetes are the technologies used. 6-10 years experience in the technologiesNow100 is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, genetics, disability, age, veteran status, or any other status protected by federal, state, or local law.About Now100Part of 100 Holdings Group, Now100 is Headquartered in Atlanta, Georgia, Now100 offers the highest quality professionals and solutions to help clients with their complex technology needs. Now100 is committed to understanding our clients’ needs and providing solutions that not only meet but exceed their expectations.­
      ","
            Entry level
          ","
          Contract
        ","
            Information Technology
          ","
          IT Services and IT Consulting
          "
Data,United States,Regional Supply Chain Manager,https://www.linkedin.com/jobs/view/regional-supply-chain-manager-at-valvoline-global-operations-3531310952?refId=4dVpV00DczPeSiBC5KxhbA%3D%3D&trackingId=i2WYVTHZ%2FlvQT57hA3fTxw%3D%3D&position=24&pageNum=15&trk=public_jobs_jserp-result_search-card,"
                Valvoline Global Operations
              ",https://www.linkedin.com/company/valvolineglobal?trk=public_jobs_topcard-org-name,"
              California, United States
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      3 hours ago
  
      ","
          133 applicants
        ","Why Valvoline Global Operations?

We’ve been inspiring and enabling what moves the world forward for more than 150 years, starting with the invention of the world’s first branded motor oil. Today, we’re a leading worldwide marketer and supplier of premium branded lubricants, automotive and industrial chemistries, and a business solutions provider to our customers and partners, driven every day by a people-centered focus on innovation and customer excellence.

We’re proud to be The Original—the first to see potential in things others overlook. Originals are the first to develop sustainable solutions. Originals move the world forward. At Valvoline Global Products, that’s what we do every day in over 140 countries worldwide. We create future-ready products that improve the performance of automotive and industrial equipment and services that help our businesses grow and thrive. As The Original, we’ve been innovating to solve problems for over 150 years. And we’ll continue to invent and reinvent the way forward, to always meet our customers’ needs – today and in the future.

Living out our values is what makes our company, our employees, our partners, our customers, and the communities we serve, great. It is our responsibility. It is what drives us. It is who we are.

We’re looking for people who care, operate with integrity, strive for excellence in everything they do, are eager to develop new skills to win, and show passion for delivering on our commitment to all our stakeholders. We are looking for Hungry, Humble, and Smart individuals. If this is you, you’ve come to the right place, and we invite you to join The Original!




Careers for the Driven

Valvoline has a rewarding opportunity as a Regional Supply Chain Manager. We whole-heartedly adopt a ‘never idle' mindset. We also know that outstanding service begins and ends with our employees. So, we’re looking for good people to join our team. You bring your skills, talents, and drive. We will give you a great place to work, a competitive salary and benefits, and the resources and support to develop and advance within our global company.




How You’ll Make an Impact

As a Regional Supply Chain Manager, you will manage a regional supply network for Valvoline. In partnership with the regional Distributor Sales team, will develop a supply and distribution network to service Valvoline's local customer base. Will oversee approximately $25-30M in net sales each year of on-book business in addition to National Account/Retail Service deliveries, and look after approximately 10-20 distributors. In addition, the Central and Eastern Supply Chain Manager roles would look after the regional Direct Markets (~$35M in net sales per region). Will be responsible for assuring accurate, on-time, and efficient service for regional installer customers through the management of distributor inventory, replenishment, and customer service. Position will create, analyze, and communicate supply and service-related metrics and hold the distribution network accountable for the service levels expected by Valvoline. Will play a large part for managing and implementing Valvoline's distribution strategy of using consignment inventory to gain more visibility and control over installer supply. In the role, you would be responsible for:

Implementing and managing Valvoline's distribution strategy of using consignment inventory to gain visibility and control of installer supply. This would include the inventory, replenishment, and customer service.
Creating, analyzing, and communicating supply and service-related metrics and then holding distributors accountable for those metrics.
Working directly with installer team to understand their service needs and then translating them into actionable processes to be implemented by Valvoline and its distributor partners.
Optimizing the quality and quantity of inventory at distributor locations in order for our partners to provide cost effective and efficient service to Valvoline customers.
Managing supply chain related issues related to quality, EH&S, supply, returns or credits, truck routing or service levels, allowing the Distributor Sales team to focus on growing the business.
Other duties and responsibilities as determined by Valvoline from time to time in its sole discretion.







What You’ll Need

Bachelor's Degree or equivalent work experience
Minimum one year of experience in Supply Chain related fields including distribution, purchasing, and/or customer service
Experience managing vendor relationships and partnerships with sales
Proficient in Microsoft Office
Skilled at data analysis
Experience with inventory reconciliation
Process development and implementation skills
Experience with consignment inventory, 3rd Party relationships, customer service, inventory management, network design, logistics
Work environment is mainly in the office, but will travel to warehouse and production facilities (up to 60%)
Must be authorized to work in the U.S.




Salary

$77,200 to $96,500 (annually) - pay commensurate with education and experience




Benefits That Drive Themselves

Health insurance plans (medical, dental, vision)
HSA and flexible spending accounts
401(k)
Incentive opportunity*
Life insurance
Short and long-term disability insurance
Paid vacation and holidays*
Employee Assistance Program
Employee discounts
Tuition reimbursement*
Adoption assistance*

*Terms and conditions apply, and benefits may differ depending on position.




Valvoline provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. Are you good at what you do? Join us.

The Company endeavors to make its recruitment process accessible to any and all users. Reasonable accommodations will be provided, upon request, to applicants with disabilities in order to facilitate equal opportunity throughout the recruitment and selection process. Please contact Human Resources at 1-800-Valvoline or email 1-800Valvoline@valvoline.com to make a request for reasonable accommodation during any aspect of the recruitment and selection process. The contact information is for accommodation requests only; do not use this contact information to inquire about the status of applications.","
            Mid-Senior level
          ","
          Full-time
        ","
            Management, Manufacturing, and Supply Chain
          ","
          Manufacturing and Oil and Gas
          "
Data,United States,Data Engineer II,https://www.linkedin.com/jobs/view/data-engineer-ii-at-pride-health-3531106001?refId=4dVpV00DczPeSiBC5KxhbA%3D%3D&trackingId=lK1eFYaG384E3zFBMb7svg%3D%3D&position=25&pageNum=15&trk=public_jobs_jserp-result_search-card,"
                Pride Health
              ",https://www.linkedin.com/company/pride-health?trk=public_jobs_topcard-org-name,"
              Philadelphia, PA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
      ","
          32 applicants
        ","Job Title: Data Engineer II

Job Type: Term to Perm

Location: Remote (PA)

Duration: 3 months contract to hire

Job Summary

As a Data Engineer, you will be responsible for driving the analytics product life cycle, expanding our analytics products while optimizing our data architecture, and developing best practices and governance for administrative reporting, data visualization, and data flow for cross-functional teams. We are looking for a candidate who is experienced in all aspects of data from development to implementation.

Experience in data analysis, design, and development using Tableau.
Strong understanding of data modeling, data warehousing, and data integration
Proficient in SQL for data retrieval, manipulation, and analysis
Strong communication and collaboration skills, able to work effectively in a team environment.
Self-motivated and able to work independently.
Experience integrating predictive and prescriptive models into applications and processes.
Develop processes supporting data transformation, data structures, metadata, dependency, and workload management.
Perform root cause analysis on internal and external data and processes to identify opportunities for improvement.

Skills

Strong analytic skills for structured and unstructured datasets
Critical thinking and creative problem-solving skills, ability to communicate with stakeholders.
Project management and organizational skills
Experience with relational SQL and NoSQL databases such as IBM PDA (Netezza), MS SQL Server, and HBase
Experience with data integration tools such as Informatica, MS Integration Services, and Sqoop
Experience with API consumption and building.
Knowledge of object-oriented programming languages such as Python, Java, C++, and Scala
Familiarity with statistical data analysis tools like R, SAS, and SPSS
Proficiency in visual analytics tools including QlikView, Tableau, and Power BI
Familiarity with Agile methodology for development.

Education

Preferred Qualifications:

Tableau certification and a strong portfolio on Tableau Public
Experience with other data visualization tools like Power BI, QlikView, or Domo
Knowledge of ETL processes and tools such as Informatica or Talend
At least 5 years of experience in Data Engineering, Business Intelligence, or Data Warehousing
Consulting experience is a plus

Preferred Education

Master’s degree in Computer Science, Data Science, Information Systems, or another quantitative field

Skills

Required

VISUALIZATION
TABLEAU SERVER
TABLEAU
BUSINESS INTELLIGENCE

Additional

DATA WAREHOUSING, ENGINEER, ARCHITECTURE, CODING, DATA VALIDATION, DATASETS, PYTHON, REAL-TIME, SQL","
            Entry level
          ","
          Contract
        ","
            Information Technology
          ","
          Staffing and Recruiting
          "
Data,United States,Analytics Lead ,https://www.linkedin.com/jobs/view/analytics-lead-at-harnham-3530928579?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=NAu0G08TBlCGEZaQlYYtAA%3D%3D&position=1&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Harnham
              ",https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard-org-name,"
              New York, NY
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      6 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Analytics Lead

Education/Non-Profit

$100,000 - $125,000

New York, New York (hybrid - 3 days in office)




Do you have an analytical mindset and want to work for one of the fastest-growing education organizations in New York? If you are hands-on and can ultimately contribute cross-functionally to a dynamic, all-inclusive environment, then this might be the best career move for you!




THE ROLE– Analytics Lead

In this capacity, you will be responsible for driving the data-driven initiatives for an organization that has proven itself a household name in the Education domain. As our client continues to impressively scale, the need for Data & Analytics capabilities is prevalent from a reporting and insights perspective; you will help drive this impetus moving forward from a leadership capacity.




You will be responsible for providing actionable insights using dashboards/visualizations, reports, and various forms of analysis. Furthermore, you will spearhead the vision in multiple areas of school data streams, manage a lean and multi-faceted team of 2 Analysts, and partner with multiple teams to understand data needs, simultaneously translating requirements to fit the needs of our client.




YOUR SKILLS AND EXPERIENCE:

Bachelor's degree in Mathematics, Statistics, Computer Science, or related field. Master's preferred.
Experience leveraging SQL from a hands-on perspective. Working knowledge of Python is needed.
Leadership/mentorship experience required.
Deep understanding of using raw data to draw insights, including the entirety of the Data & Analytics landscape.
Great communication skills and the ability to communicate trend analysis to both technical and non-technical audiences.
Ample experience utilizing multiple BI tools, including Tableau, PowerBI, Domo, Looker etc.
Basic exposure to ETL/data warehousing.




BENEFITS – Analytics Lead

As a Data Analyst, you can expect to earn up to $125,000 (depending on experience), a bonus, + highly competitive benefits




HOW TO APPLY?:

Please register your interest by sending your Resume to Greffen George via the Apply link on this page




KEYWORDS:

SQL, Looker, Dashboard, Power BI, Tableau, Education, Non-Profit, Trend Analysis, Analytics, Insights, Statistics, Stakeholder Management, Leadership, Management, PowerBI, ETL. Engineer. Engineering, Salesforce","
            Entry level
          ","
          Full-time
        ","
            Analyst, Research, and Education
          ","
          Higher Education, Non-profit Organizations, and Education Administration Programs
          "
Data,United States,Research Analyst,https://www.linkedin.com/jobs/view/research-analyst-at-equilar-3530953316?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=Zyl5WYf5Pz%2BLR%2FbMdzKsoQ%3D%3D&position=2&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Equilar
              ",https://www.linkedin.com/company/equilar?trk=public_jobs_topcard-org-name,"
              Redwood City, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      7 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","OVERVIEW




Each year Equilar hires a class of talented, analytical, and motivated graduates to join our team and embark on their careers at Equilar. We are now recruiting for entry-level hires to start full-time in the summer or fall of 2023. To be eligible, you must have completed a college degree, maintained a solid track record of success, and be driven to start a career in business. You join Equilar as an Analyst on our Research team, but as a part of our Research Rotation Program, you are given the opportunity to participate in one of our career development paths in other departments at the company after your first year.




RESPONSIBILITIES




You will spend your first year on the Research team building a foundation of knowledge in executive compensation and corporate governance; technical skills such as Excel and SQL; and professional skills such as communication, presentation, and career management. Your primary responsibility during this time is to build industry knowledge. This is done by reading through, interpreting, and breaking down data found in SEC filings. You will also use this knowledge to work on custom projects and content pieces. We track executive compensation, board of director compensation, equity, management, financial, and governance data.




No matter what track you're on or where you end up, all employees at Equilar are expected to develop strong industry knowledge and stay on top of current trends. After the first year, you further define and develop your career via our Rotation Program and specialized training programs designed for each track.




WHAT WE’RE LOOKING FOR




Analytical. You are passionate about data, numbers, and information. You love immersing yourself in Excel and dealing with real-world problems from a data-driven perspective. You think analyzing data sounds cool. Prior exposure to SEC filings is a plus.




Team player. You are friendly, helpful, and open. You enjoy working with others and being a part of a collaborative environment.




Driven. You are career-minded and willing to go the extra mile. You like to stay on top of current business trends. You care about your professional development and want to grow within the organization.




Humble. You recognize that you have a lot to learn and value learning from the ground up. You are willing to put in time and effort and are open to coaching and feedback.




Education, Quality, Unity, Innovation, Leadership, Accountability, Results. These are the values we seek in everyone we hire.




WHO IS EQUILAR?




Equilar is dedicated to the idea that better leaders make better companies. We help leaders and companies improve by providing information and tools that strengthen corporate governance, enable broader and deeper board searches and build bridges between people at the top.




With offices in the Bay Area, Chicago, and New York City, Equilar’s award-winning suite of online databases is the first choice for companies seeking corporate governance and executive networking solutions. Equilar’s clients include leading human-capital consulting firms, over 1,100 publicly traded corporations (including over half of the Fortune 500), law firms, private-equity investors, search firms, executive associations, and individual executives. These clients all rely on Equilar to provide insight into the top leadership of corporate America.




Equilar’s work is featured regularly in The Wall Street Journal and The New York Times, on CNBC, and in other leading media outlets.




WHY JOIN THE EQUILAR TEAM?




Performance-Driven Culture. We come from diverse backgrounds and top universities with proven track records of success. We seek top-quartile performers who strive to be the best at everything that they do. We are 100% employee-owned and reward our top performers with a unique profit-sharing program.




Great Career Opportunities. As a rapidly growing market leader, we offer plenty of opportunities for those passionate about career advancement and developing a broad skill set. We also offer paid time off and a stipend through our Learn Grow Lead program for employees to participate in seminars and classes outside of the workplace.




Financial Strength. Our business is built on a profitable, subscription-based model with high client retention rates. We take pride in our disciplined fiscal approach and have consciously avoided the financial irresponsibility that has taken down many startups in Silicon Valley.




In Summary, we offer the energy and ambition of a startup and the stability and benefits of a publicly traded company. We are growing rapidly and looking for exceptional talent who share our values to join our team and help take our business to the next level.




Hourly rate: $24.50/hour","
            Entry level
          ","
          Full-time
        ","
            Analyst and Research
          ","
          Information Services and Software Development
          "
Data,United States,"Research Associate II-III, Discovery Biology",https://www.linkedin.com/jobs/view/research-associate-ii-iii-discovery-biology-at-athira-pharma-3530964562?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=E1dpWI4QJjBqmsrm3Q9aCg%3D%3D&position=3&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Athira Pharma
              ",https://www.linkedin.com/company/athirapharma?trk=public_jobs_topcard-org-name,"
              Bothell, WA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      7 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Position: Research Associate II-III, Discovery Biology




Department: Discovery Biology Research




Hiring Manager: Director, Discovery Biology




Location: Bothell, WA




Salary: $73,000 to $114,000




About Athira




Athira Pharma is a clinical stage biotechnology company with the mission to restore lives by advancing bold therapies, thoughtfully and urgently. With our platform of innovative regenerative brain-penetrant small molecules, our focus is on restoring neuronal health for those suffering from neurological diseases so that patients can regain their memories, lives, and family relationships. Our lead asset, fosgonimeton (ATH-1017) is in late-stage clinical studies for Alzheimer’s disease. Fosgonimeton is also being studied outside of Alzheimer’s disease in both Parkinson’s disease dementia and dementia with Lewy bodies. Beyond our lead asset, our platform of novel therapeutics has the potential to impact other neurodegenerative and neuropsychiatric conditions ranging from depression, multiple sclerosis, and neuropathy. Join our motivated and impassioned team working to provide better care for people through innovative research and accessible products committed to making a positive impact on human health.




About This Role




The Research Associate, Discovery Biology role supports the research laboratory activities of the Discovery Biology team. This scientist will be expected to maintain aseptic cultures of mammalian cell lines, perform in vitro experiments under the direction of senior scientists, lead ordering and inventory workflows, support the organization and maintenance of the laboratory space and equipment, and perform other research tasks as needed for the advancement of scientific goals. The successful team member must be highly detail-oriented, self-motivated, communicative, and scientifically-minded. This position will report to the Director of Discovery Biology.




Responsibilities




Execute experimental activities in pursuit of driving drug discovery through the implementation of high throughput systems and mammalian tissue culture.
Analyze data and communicate findings to team members.
Record and report results using an electronic laboratory notebook.
Maintain routine service of laboratory equipment and spaces.
Process ordering requests for laboratory supplies.
Maintain an active inventory including both routine and specialized life science needs.
Provide broad support for drug discovery projects by collaborating with other scientific staff.




Requirements




B.S. or M.S. in biology, chemistry, or related field with 2+ years of relevant research experience.
Experience with mammalian tissue culture techniques required, experience with neuron model cultures strongly preferred.
Hands-on in vitro wet-bench experimental experience required.
Ability to work in a BSL-2 facility.
Ability to carefully follow existing methods and SOPs.
Detail-oriented individual that can contribute to operational documentation and accuracy in reporting results.
Excellent organizational skills and ability to manage laboratory equipment and inventory.
Facility with Windows OS, MS Office, and scientific software including basic statistical packages.
Excellent communication skills with documented ability to effectively communicate to a broad range of audiences.
Self-motivated individual able to work both independently and collaboratively to advance multiple projects operating in a fast-paced research environment.




Placement in salary range is dependent upon experience, market rate and internal equity considerations.




Benefits At a Glance




We offer competitive compensation and benefits designed to help you find balance, grow, and thrive at work and in life.




Company paid medical, dental and vision coverage
Company paid life and disability benefits
401(k) with company match
Flexible spending account (FSA)
Employee Stock Purchase Plan
Paid time off, 10 paid holidays, year-end holiday closure
Professional development opportunities
Flexible work environment
Annual Bonus and Stock Options




All positions with Athira will require a COVID-19 vaccination and/or regular COVID testing. Where permitted by law, applicants who are offered a position with Athira will be asked about their vaccination status, which must meet minimum business requirements. Requests for medical or religious accommodation will be considered on a case-by-case basis.




Athira is an equal opportunity employer and does not unlawfully discriminate against employees or applicants for employment on the basis of an individual’s race, color, religion, creed, sex, national origin, age, disability, marital status, veteran status or any other status protected by applicable law. This policy applies to all terms, conditions and privileges of employment, including recruitment, hiring, placement, compensation, promotion, discipline and termination.




Athira Pharma is a clinical stage biotechnology company with the mission to restore lives by advancing bold therapies, thoughtfully and urgently. With our platform of innovative regenerative brain-penetrant small molecule therapeutics, our focus is on restoring neuronal health for those suffering from neurological diseases so that patients can regain their memories, lives and family relationships. Our lead asset, fosgonimeton (ATH-1017) is in late-stage clinical studies for Alzheimer’s disease. Fosgonimeton is also being studied outside of Alzheimer's disease in both Parkinson’s and Lewy body dementias. Beyond our lead asset, our platform of novel therapeutics has the potential to impact other neurodegenerative and neuropsychiatric conditions ranging from depression, MS, and neuropathy. Join our motivated and impassioned team working to provide better care for people through innovative research and accessible products committed to making a positive impact on human health.","
            Mid-Senior level
          ","
          Full-time
        ","
            Research, Analyst, and Information Technology
          ","
          Biotechnology
          "
﻿Data,United States,Data Scientist-- Onsite ,https://www.linkedin.com/jobs/view/data-scientist-onsite-at-varite-inc-3527093412?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=hHr5r9Wn7VzHYcNwoXg%2FWg%3D%3D&position=4&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                VARITE INC
              ",https://www.linkedin.com/company/varite?trk=public_jobs_topcard-org-name,"
              Santa Clara County, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 hour ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Position : Data Scientist

Location: - Onsite for Santa Clara, CA Day one on site (No remote)

Fulltime Perm with Tata Consultancy Services

Salary: $120k – 130k /annum







Roles & Responsibilities

Data Scientist -- Computer Vision

1. Solid knowledge of various Image Filtering, Binary Morphology, Perspective / Affine transformation, Edge Detection, and Tracking.

2. Machine Learning: Regression, Unsupervised Learning, PCA

3. Nice but not necessary to have HDR, Panorama, and deep Learning object detection




Experience Required

4-6Years




Generic Managerial Skills

Data Scientist","
            Mid-Senior level
          ","
          Full-time
        ","
            Information Technology
          ","
          IT Services and IT Consulting
          "
Data,United States,"Data Science, Consultant",https://www.linkedin.com/jobs/view/data-science-consultant-at-visa-3531117590?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=ytdiQa11SEV176%2BrKO2ozA%3D%3D&position=5&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Visa
              ",https://www.linkedin.com/company/visa?trk=public_jobs_topcard-org-name,"
              Austin, TX
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      4 hours ago
  
      ","
          151 applicants
        ","Company Description




Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.




When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.




Join Visa: A Network Working for Everyone.




Job Description




Develop data science model for people analytics functions
Teaching and educating consumers of the models on how to interpret and take action on the insights
Identifying requirements for the data team to build views and incorporate new source data as needed
Provide predictive outputs that can either be incorporated into dashboarding and reporting for insights or embedded into the planning process
Collect feedback from customers and coach team members to ensure we are providing the best customer experience
Develop mechanisms across the team to ensure we can prioritize across the customers and balancing the competing needs from across the organization




Qualifications




3 years of work experience with a Bachelor’s Degree or at least 2 years of work experience with an Advanced Degree (e.g. Masters/MBA/JD/MD)
Experience consulting in the People Analytics space, developing models and insights specifically focused on people outcomes and objectives
Experience in platforms such as R/Python/SPSS/SAS
Experience providing requirements to developers and product owners, ensuring customers’ needs are considered
Experience in prioritizing across customers and facilitating discussions around roadmap planning




Preferred Qualifications:




Experience working in an agile environment, breaking down work into various tasks, identifying dependencies, and managing capacity through a sprint planning process
Experience in data warehouse design and optimization
PhD in related field (Statistics, I/O Psychology, etc.)




Additional Information




Work Hours: Varies upon the needs of the department.




Travel Requirements: This position requires travel 5-10% of the time.




Mental/Physical Requirements: This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.




Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.




Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.




U.S. APPLICANTS ONLY: The estimated salary range for a new hire into this position is 101,800.00 to 132,300.00 USD, which may include potential sales incentive payments (if applicable). Salary may vary depending on job-related factors which may include knowledge, skills, experience, and location. In addition, this position may be eligible for bonus and equity. Visa has a comprehensive benefits package for which this position may be eligible that includes Medical, Dental, Vision, 401 (k), FSA/HSA, Life Insurance, Paid Time Off, and Wellness Program.","
            Mid-Senior level
          ","
          Full-time
        ","
            Human Resources
          ","
          IT Services and IT Consulting
          "
Data,United States,Real Estate Analyst,https://www.linkedin.com/jobs/view/real-estate-analyst-at-sanford-barrows-group-3530996869?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=Elj3bKTa91OQ4q3fzFn6cA%3D%3D&position=6&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Sanford Barrows Group
              ",https://www.linkedin.com/company/sanford-barrows-group?trk=public_jobs_topcard-org-name,"
              Pembroke Pines, FL
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
      ","
          46 applicants
        ","Real Estate Financial Analyst




We are a successful Real Estate firm seeking a 2-4 year Financial Analyst.




Real Estate experience required
Hybrid schedule
2-4 years experience
Excel (high level) REQUIRED.
Yardi and/or Argus is Preferred, but not required
Bachelor’s degree or higher preferred
Great exposure, will work with Executives creating financial models and analysis. Will also work closely with development, acquisitions, property management, leasing, investor relations and more.




Position Responsibilities Include:

Create financial models to evaluate potential new development or investment opportunities. Models include project and portfolio level performance and structured finance.
Create financial models to evaluate property investment exit strategies with operating costs/revenue and income streams.
Support principals and executives with financial models and analysis.
Update financial models with actual data to evaluate investments.
Assist with the preparation of applications for financing and refinancing.
Perform market research to determine/verify a project’s economics and to verify assumptions used in models.
Identify economic/general issues with potential economic impact.
Assist Development team and coordinate with third party vendors on current projects.
Assist with acquisition due diligence.
Assist with physical due diligence (including review of contracts, preparing the budgets, gathering the consultants) of potential acquisitions.
Perform rental rate analysis. Cultivate broker relationships for market information.
Perform special projects/analysis for the principals and executives.
Summarize and present findings and recommendations succinctly.
Monitor operational performance of properties, including budgets (comparing to actuals), review occupancy levels (rent rolls) and accounts receivable, and make recommendations to achieve optimum returns.
Monthly and/or quarterly review and analysis of property performance, including financial statements, comparison to budget, asset’s proforma/business plan and report on financial performance.
Review and reconciliation of committed and forecasted leasing commissions, tenant improvement and capital projects to determine the projected capital needed to fund the projects along with quarterly reforecasts and cash projections for each property.
Prepare annual leasing assumptions with input from leasing agents for use in annual budgets.
Review annual operating and capital expense budgets submitted by property management compared to asset’s proforma/business plan and make revision recommendations.
Develop an “action plan” in conjunction with property management to address items of concern at properties, monitoring effectiveness of the “action plan” monthly.
Review and monitor loan documents and servicing agreements for leasing criteria, lender approvals and reserve levels and liaise with lender representatives for the necessary approvals; and
Maximize total return for real estate assets through the analysis of property efficiencies and identifying opportunities for improved performance.
Assist with maintaining Insurance Master policies, renewals, and obtaining new coverage for acquisitions.","
            Associate
          ","
          Full-time
        ","
            Analyst
          ","
          Real Estate
          "
Data,United States,Security Analyst,https://www.linkedin.com/jobs/view/security-analyst-at-advantis-global-3531154691?refId=TwFIKNgcCQZcrasRzmdvSg%3D%3D&trackingId=EQIJkn1mEpT7lV68V5jD1Q%3D%3D&position=7&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Advantis Global
              ",https://www.linkedin.com/company/advantis-global-services?trk=public_jobs_topcard-org-name,"
              Sunnyvale, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      3 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","About This Featured Opportunity




The Vulnerability Management team within Information Security is looking for a talented Penetration Tester with experience in Security and basic software development such as automation.




THE OPPORTUNITY FOR YOU




Your ability to understand security and automate operations will allow us to deliver cutting edge tools to the fast-paced team and valuable data to help secure its infrastructure from vulnerabilities. Do you have a passion for building/operating security products? Are you ready to apply your skills to solving new and exciting problems?




KEY SUCCESS FACTORS




2+ years in Security (basic knowledge of Vulnerability space preferred)
Penetration testing experience
Vulnerability management


","
            Mid-Senior level
          ","
          Contract
        ","
            Information Technology
          ","
          Staffing and Recruiting
          "
